사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023112900100017,2023년 11월 29일 04시,수요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,화물,남,62세,경상
2023112900100034,2023년 11월 29일 06시,수요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,41세,경상
2023112900100079,2023년 11월 29일 08시,수요일,경기도 수원시 권선구 장지동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,남,65세,경상
2023112900100113,2023년 11월 29일 09시,수요일,경기도 수원시 장안구 연무동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,여,63세,중상
2023112900100116,2023년 11월 29일 09시,수요일,경기도 수원시 팔달구 인계동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,여,66세,중상
2023112900100146,2023년 11월 29일 10시,수요일,경기도 수원시 팔달구 영동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,27세,부상신고,승용,여,52세,경상
2023112900100202,2023년 11월 29일 12시,수요일,경기도 수원시 권선구 세류동,부상신고사고,0,0,0,2,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,승용,여,77세,부상신고
2023112900100291,2023년 11월 29일 15시,수요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,63세,상해없음,승용,남,42세,경상
2023112900100345,2023년 11월 29일 17시,수요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,보행자,남,36세,경상
2023112900100346,2023년 11월 29일 17시,수요일,경기도 수원시 장안구 조원동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,43세,상해없음,보행자,남,53세,부상신고
2023112900100401,2023년 11월 29일 18시,수요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,기타,기타,단일로 - 터널,승합,남,45세,상해없음,승용,여,46세,경상
2023112900100413,2023년 11월 29일 18시,수요일,경기도 수원시 권선구 탑동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,보행자,남,68세,중상
2023112900100466,2023년 11월 29일 19시,수요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,이륜,남,44세,경상
2023112900100473,2023년 11월 29일 19시,수요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,42세,상해없음,승용,남,39세,경상
2023112900100474,2023년 11월 29일 19시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,72세,경상
2023112900100478,2023년 11월 29일 19시,수요일,경기도 수원시 팔달구 매산로3가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,승합,남,59세,상해없음
2023112900100479,2023년 11월 29일 19시,수요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,원동기,남,29세,경상
2023112900100553,2023년 11월 29일 22시,수요일,경기도 수원시 권선구 권선동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,63세,상해없음,승용,여,26세,경상
2023113000100013,2023년 11월 30일 01시,목요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,승용,남,39세,상해없음
2023113000100089,2023년 11월 30일 08시,목요일,경기도 수원시 권선구 탑동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,상해없음,보행자,남,12세,부상신고
2023113000100090,2023년 11월 30일 08시,목요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,승용,여,40세,경상
2023113000100168,2023년 11월 30일 10시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,24세,상해없음,승용,여,48세,경상
2023113000100253,2023년 11월 30일 13시,목요일,경기도 수원시 팔달구 우만동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,이륜,남,26세,중상
2023113000100285,2023년 11월 30일 14시,목요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,남,53세,경상
2023113000100337,2023년 11월 30일 15시,목요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,여,41세,상해없음
2023113000100370,2023년 11월 30일 16시,목요일,경기도 수원시 팔달구 인계동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,45세,상해없음,승용,남,47세,경상
2023113000100371,2023년 11월 30일 16시,목요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,69세,상해없음,이륜,남,47세,중상
2023113000100375,2023년 11월 30일 16시,목요일,경기도 수원시 권선구 당수동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,기타불명,승용,남,19세,경상
2023113000100376,2023년 11월 30일 16시,목요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,여,34세,경상
2023113000100406,2023년 11월 30일 17시,목요일,경기도 수원시 장안구 천천동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,67세,상해없음,승용,여,53세,경상
2023113000100407,2023년 11월 30일 17시,목요일,경기도 수원시 팔달구 화서동,중상사고,0,2,7,5,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승합,남,63세,경상,보행자,여,82세,중상
2023113000100413,2023년 11월 30일 17시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,39세,경상
2023113000100463,2023년 11월 30일 18시,목요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,53세,상해없음,,,,
2023113000100476,2023년 11월 30일 18시,목요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,이륜,남,55세,경상
2023113000100480,2023년 11월 30일 18시,목요일,경기도 수원시 권선구 평동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,28세,부상신고
2023113000100527,2023년 11월 30일 19시,목요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,21세,경상
2023120100100081,2023년 12월 1일 08시,금요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,62세,상해없음,승용,남,52세,경상
2023120100100167,2023년 12월 1일 10시,금요일,경기도 수원시 영통구 망포동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,남,33세,경상
2023120100100168,2023년 12월 1일 10시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,75세,상해없음,승용,여,40세,경상
2023120100100198,2023년 12월 1일 11시,금요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,80세,상해없음,승용,여,76세,경상
2023120100100334,2023년 12월 1일 15시,금요일,경기도 수원시 팔달구 고등동,부상신고사고,0,0,0,1,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,보행자,남,79세,부상신고
2023120100100403,2023년 12월 1일 17시,금요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,44세,상해없음,보행자,남,18세,경상
2023120100100456,2023년 12월 1일 18시,금요일,경기도 수원시 팔달구 교동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,보행자,남,9세,중상
2023120100100516,2023년 12월 1일 19시,금요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,기타불명,이륜,남,55세,경상
2023120100100550,2023년 12월 1일 20시,금요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,20세,상해없음,승용,남,41세,경상
2023120100100582,2023년 12월 1일 21시,금요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,이륜,남,39세,경상
2023120100100583,2023년 12월 1일 21시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,승용,여,40세,경상
2023120100100610,2023년 12월 1일 22시,금요일,경기도 수원시 권선구 호매실동,경상사고,0,0,2,1,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,41세,부상신고,승용,남,37세,경상
2023120100100630,2023년 12월 1일 23시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,27세,경상
2023120100100631,2023년 12월 1일 23시,금요일,경기도 수원시 팔달구 매산로2가,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,보행자,여,45세,경상
2023120200100158,2023년 12월 2일 11시,토요일,경기도 수원시 권선구 오목천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,기타불명,화물,남,25세,기타불명
2023120200100265,2023년 12월 2일 14시,토요일,경기도 수원시 장안구 영화동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,58세,경상
2023120200100367,2023년 12월 2일 17시,토요일,경기도 수원시 팔달구 우만동,경상사고,0,0,4,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,62세,상해없음,승용,남,43세,경상
2023120200100502,2023년 12월 2일 20시,토요일,경기도 수원시 장안구 율전동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,75세,상해없음,승용,여,47세,경상
2023120200100508,2023년 12월 2일 20시,토요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,이륜,남,20세,경상
2023120300100026,2023년 12월 3일 03시,일요일,경기도 수원시 영통구 망포동,중상사고,0,1,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,32세,경상,개인형이동수단(PM),남,25세,중상
2023120300100054,2023년 12월 3일 08시,일요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,70세,중상
2023120300100159,2023년 12월 3일 13시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,이륜,남,34세,경상
2023120300100247,2023년 12월 3일 16시,일요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,38세,경상
2023120300100279,2023년 12월 3일 17시,일요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,승용,남,70세,상해없음
2023120300100280,2023년 12월 3일 17시,일요일,경기도 수원시 권선구 당수동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,기타불명,승용,남,36세,중상
2023120300100319,2023년 12월 3일 18시,일요일,경기도 수원시 권선구 호매실동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,45세,중상,승용,남,30세,상해없음
2023120300100345,2023년 12월 3일 19시,일요일,경기도 수원시 영통구 망포동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,17세,경상,승용,여,51세,경상
2023120300100347,2023년 12월 3일 19시,일요일,경기도 수원시 권선구 고색동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,기타불명,보행자,남,80세,중상
2023120400100003,2023년 12월 4일 00시,월요일,경기도 수원시 장안구 영화동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,58세,경상
2023120400100004,2023년 12월 4일 00시,월요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,남,24세,경상
2023120400100027,2023년 12월 4일 05시,월요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,보행자,남,34세,경상
